CLUES,CLAVE DE LA INSTITUCION,NOMBRE DE LA INSTITUCION,CLAVE DE LA ENTIDAD,ENTIDAD,CLAVE DEL MUNICIPIO,MUNICIPIO,CLAVE DE LA LOCALIDAD,LOCALIDAD,CLAVE DE LA JURISDICCION,JURISDICCION,CLAVE DEL TIPO ESTABLECIMIENTO,NOMBRE TIPO ESTABLECIMIENTO,CLAVE DE TIPOLOGIA,NOMBRE DE TIPOLOGIA,CLAVE DE SUBTIPOLOGIA,NOMBRE DE SUBTIPOLOGIA,NOMBRE DE LA UNIDAD,NOMBRE COMERCIAL,CLAVE TIPO DE VIALIDAD,TIPO DE VIALIDAD,VIALIDAD,NUMERO EXTERIOR,NUMERO INTERIOR,CLAVE TIPO DE ASENTAMIENTO,TIPO DE ASENTAMIENTO,ASENTAMIENTO,CODIGO POSTAL,OBSERVACIONES DE LA DIRECCION,CLAVE ESTATUS DE OPERACION,ESTATUS DE OPERACION,RFC DEL ESTABLECIMIENTO,TELEFONO 1 DEL ESTABLECIMIENTO,EXTENSION TELEFONICA 1 DEL ESTABLECIMIENTO,TELEFONO 2 DEL ESTABLECIMIENTO,EXTENSION TELEFONICA 2 DEL ESTABLECIMIENTO,FECHA DE CONSTRUCCION,FECHA DE INICIO DE OPERACION,CLAVE UNIDAD MOVIL MARCA,UNIDAD MOVIL MARCA,UNIDAD MOVIL MARCA ESPECIFICA,UNIDAD MOVIL MODELO,CLAVE UNIDAD MOVIL PROGRAMA,UNIDAD MOVIL PROGRAMA,CLAVE UNIDAD MOVIL TIPO,UNIDAD MOVIL TIPO,CLAVE UNIDAD MOVIL TIPOLOGIA,UNIDAD MOVIL TIPOLOGIA,CLAVE DE LA INS ADM,NOMBRE DE LA INS ADM,CLAVE NIVEL ATENCION,NIVEL ATENCION,CLAVE ESTRATO UNIDAD,ESTRATO UNIDAD,CLAVE TIPO OBRA,TIPO OBRA,CLAVE PROPIEDAD DEL INMUEBLE,PROPIEDAD DEL INMUEBLE,LATITUD,LONGITUD,CLAVE ULTIMO MOVIMIENTO,ULTIMO MOVIMIENTO,FECHA ULTIMO MOVIMIENTO,COMENTARIOS DE LA VALIDACION,CLAVE MOTIVO BAJA,MOTIVO BAJA,FECHA EFECTIVA DE BAJA
CSSMP001271,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,40,HUIXTLA,1,HUIXTLA,7,TAPACHULA,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,3.0,AVENIDA,CENTRAL NORTE,SIN NUMERO  ,,7.0,COLONIA,CENTRO,30640.0,,1,EN OPERACION,XAXX111111,9641091331.0,,,,,15/08/2014,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,15.13877298,-92.46581064,B,MODIFICACION,07/07/2016,,,,
CSSMP001280,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,40,HUIXTLA,1,HUIXTLA,7,TAPACHULA,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,3.0,AVENIDA,CENTRAL NORTE PONIENTE,SIN NUMERO  ,,7.0,COLONIA,CENTRO,30640.0,,1,EN OPERACION,XAXX111111,,,,,,01/02/2012,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,15.14317732,-92.46367248,B,MODIFICACION,07/07/2016,,,,
CSSMP001295,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,46,JIQUIPILAS,1,JIQUIPILAS,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,3.0,AVENIDA,CENTRAL,SIN NUMERO  ,,7.0,COLONIA,CENTRO,30430.0,,1,EN OPERACION,XAXX111111,9686811033.0,,,,,10/06/2013,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,20.42964,-101.72306,B,MODIFICACION,07/07/2016,,,,
CSSMP001304,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,51,MAPASTEPEC,1,MAPASTEPEC,7,TAPACHULA,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,3.0,AVENIDA,FRANCISCO SARABIA SUR,SIN NUMERO  ,,3.0,BARRIO,MAPASTEPEC CENTRO,30560.0,,1,EN OPERACION,XAXX111111,,,,,,03/12/2008,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,15.43474086,-92.90027164,B,MODIFICACION,07/07/2016,,,,
CSSMP001313,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,52,LAS MARGARITAS,1,LAS MARGARITAS,3,COMITÁN,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,5.0,CALLE,CENTRAL OTE.,SIN NUMERO  ,,7.0,COLONIA,LAS MARGARITAS CENTRO,30187.0,,1,EN OPERACION,XAXX111111,9631052837.0,,,,,03/01/2011,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.31671867,-91.98149708,B,MODIFICACION,07/07/2016,,,,
CSSMP001322,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,52,LAS MARGARITAS,1,LAS MARGARITAS,3,COMITÁN,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,3.0,AVENIDA,2A OTE. NORTE (VICENTE GUERRERO),SIN NUMERO  ,,7.0,COLONIA,LAS MARGARITAS CENTRO,30187.0,,1,EN OPERACION,XAXX111111,,,,,,15/08/2013,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.31410768,-91.98335264,B,MODIFICACION,07/07/2016,,,,
CSSMP001331,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,57,MOTOZINTLA,1,MOTOZINTLA DE MENDOZA,10,MOTOZINTLA,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,3.0,AVENIDA,2DA AVENIDA NORTE,SIN NUMERO  ,,7.0,COLONIA,MOTOZINTLA DE MENDOZA CENTRO,30900.0,,1,EN OPERACION,XAXX111111,9626410559.0,,,,,10/11/2011,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,15.36374538,-92.24750491,B,MODIFICACION,07/07/2016,,,,
CSSMP001340,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,59,OCOSINGO,418,NUEVA PALESTINA,6,PALENQUE,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,3.0,AVENIDA,CENTRAL PONIENTE,SIN NUMERO  ,,7.0,COLONIA,OCOSINGO CENTRO,29950.0,,1,EN OPERACION,XAXX111111,,,,,,10/10/2009,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.90789195,-92.09748282,B,MODIFICACION,07/07/2016,,,,
CSSMP001355,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,61,OCOZOCOAUTLA DE ESPINOSA,1,OCOZOCOAUTLA DE ESPINOSA,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,3.0,AVENIDA,PRIMERA AVENIDA SUR ORIENTE,SIN NUMERO  ,,7.0,COLONIA,CENTRO,29140.0,,1,EN OPERACION,XAXX111111,9686881462.0,,,,,20/06/2011,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.76148432,-93.37321743,B,MODIFICACION,07/07/2016,,,,
CSSMP001364,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,61,OCOZOCOAUTLA DE ESPINOSA,1,OCOZOCOAUTLA DE ESPINOSA,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,5.0,CALLE,1A. PONIENTE,SIN NUMERO  ,,7.0,COLONIA,CENTRO,29140.0,,1,EN OPERACION,XAXX111111,9686883483.0,,,,,05/01/2012,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.76186013,-93.37596978,B,MODIFICACION,07/07/2016,,,,
CSSMP001373,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,62,OSTUACAN,1,OSTUACAN,5,PICHUCALCO,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,3.0,AVENIDA,DR. BELISARIO DOMINGUEZ,SIN NUMERO  ,,27.0,RANCHERÍA,PUEBLO OSTUACAN,29550.0,,1,EN OPERACION,XAXX111111,9611567359.0,,,,,15/08/2011,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,17.40835261,-93.33604496,B,MODIFICACION,07/07/2016,,,,
CSSMP001382,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,64,OXCHUC,1,OXCHUC,2,SAN CRISTÓBAL DE LAS CASAS,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,24.0,CARRETERA,OCOSINGO-SAN CRISTOBLA DE LAS CASAS,SIN NUMERO  ,,27.0,RANCHERÍA,MUKUL AKIL (OXCHUC),29450.0,,1,EN OPERACION,XAXX111111,,,,,,03/01/2012,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,20.574314,-101.200547,B,MODIFICACION,07/07/2016,,,,
CSSMP001391,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,65,PALENQUE,1,PALENQUE,6,PALENQUE,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,3.0,AVENIDA,BENITO JUÁREZ,SIN NUMERO  ,,7.0,COLONIA,PALENQUE CENTRO,29960.0,,1,EN OPERACION,XAXX111111,9612082240.0,,,,,31/07/2007,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,17.5091267,-91.98502535,B,MODIFICACION,07/07/2016,,,,
CSSMP001400,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,65,PALENQUE,1,PALENQUE,6,PALENQUE,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,5.0,CALLE,BENITO JUÁREZ,SIN NUMERO  ,,7.0,COLONIA,PALENQUE CENTRO,29960.0,,1,EN OPERACION,XAXX111111,9161051782.0,,,,,20/07/2002,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,17.50868442,-91.97867801,B,MODIFICACION,07/07/2016,,,,
CSSMP001415,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,68,PICHUCALCO,1,PICHUCALCO,5,PICHUCALCO,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,5.0,CALLE,IGNACIO ZARAGOZA,SIN NUMERO  ,,7.0,COLONIA,PICHUCALCO CENTRO,29520.0,,1,EN OPERACION,XAXX111111,9321116134.0,,,,,25/10/2004,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,20.580649,-101.208163,B,MODIFICACION,07/07/2016,,,,
CSSMP001424,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,69,PIJIJIAPAN,1,PIJIJIAPAN,8,TONALÁ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,3.0,AVENIDA,PRIMERA AVENIDA NORTE PONIENTE S/N,SIN NUMERO  ,,16.0,FRACCIONAMIENTO,CENTRO,30540.0,,1,EN OPERACION,XAXX111111,9181013095.0,,,,,03/10/2013,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,15.68764763,-93.2076486,B,MODIFICACION,07/07/2016,,,,
CSSMP001433,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,69,PIJIJIAPAN,1,PIJIJIAPAN,8,TONALÁ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,5.0,CALLE,CENTRAL NORTE,SIN NUMERO  ,,7.0,COLONIA,PIJIJIAPAN CENTRO,30540.0,,1,EN OPERACION,XAXX111111,,,,,,01/01/2011,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,15.68764763,-93.2076486,B,MODIFICACION,07/07/2016,,,,
CSSMP001442,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,74,REFORMA,1,REFORMA,5,PICHUCALCO,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,5.0,CALLE,JOAQUIN MIGUEL GUTIERREZ,SIN NUMERO  ,,16.0,FRACCIONAMIENTO,ADOLFO LOPEZ MATEOS,29500.0,,1,EN OPERACION,XAXX111111,,,,,,18/01/2013,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,17.85575441,-93.15634956,B,MODIFICACION,07/07/2016,,,,
CSSMP001451,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,74,REFORMA,1,REFORMA,5,PICHUCALCO,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,5.0,CALLE,JOAQUIN MIGUEL GUTIERREZ,SIN NUMERO  ,,16.0,FRACCIONAMIENTO,REFORMA CENTRO,29500.0,,1,EN OPERACION,XAXX111111,9171178595.0,,,,,04/08/2008,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,17.86437,-93.14810371,B,MODIFICACION,07/07/2016,,,,
CSSMP001460,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,74,REFORMA,1,REFORMA,5,PICHUCALCO,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,5.0,CALLE,JOAQUIN MIGUEL GUTIERREZ,SIN NUMERO  ,,16.0,FRACCIONAMIENTO,REFORMA CENTRO,29500.0,,1,EN OPERACION,XAXX111111,9174026520.0,,,,,28/06/2003,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,17.86349698,-93.14896408,B,MODIFICACION,07/07/2016,,,,
CSSMP001475,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,74,REFORMA,1,REFORMA,5,PICHUCALCO,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,3.0,AVENIDA,ADOLFO LOPEZ MATEOS,SIN NUMERO  ,,16.0,FRACCIONAMIENTO,REFORMA CENTRO,29500.0,,1,EN OPERACION,XAXX111111,,,,,,25/07/2012,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,17.86685584,-93.14817406,B,MODIFICACION,07/07/2016,,,,
CSSMP001484,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,78,SAN CRISTOBAL DE LAS CASAS,1,SAN CRISTOBAL DE LAS CASAS,2,SAN CRISTÓBAL DE LAS CASAS,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,5.0,CALLE,DIEGO DE MAZARIEGOS,SIN NUMERO  ,,7.0,COLONIA,CENTRO,29200.0,,1,EN OPERACION,XAXX111111,9676745961.0,,,,,27/12/2010,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.73672328,-92.63820008,B,MODIFICACION,07/07/2016,,,,
CSSMP001502,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,78,SAN CRISTOBAL DE LAS CASAS,1,SAN CRISTOBAL DE LAS CASAS,2,SAN CRISTÓBAL DE LAS CASAS,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,5.0,CALLE,EDGAR ROBLEDO SANTIAGO,SIN NUMERO  ,,7.0,COLONIA,MAGISTERIAL,29223.0,,1,EN OPERACION,XAXX111111,,,,,,26/10/2015,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.74472272,-92.63506376,B,MODIFICACION,07/07/2016,,,,
CSSMP001520,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,78,SAN CRISTOBAL DE LAS CASAS,1,SAN CRISTOBAL DE LAS CASAS,2,SAN CRISTÓBAL DE LAS CASAS,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,3.0,AVENIDA,20 DE NOVIEMBRE,SIN NUMERO  ,,3.0,BARRIO,BARRIO DE MEXICANOS,29240.0,,1,EN OPERACION,XAXX111111,9671161125.0,,,,,01/07/2012,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.74044269,-92.63804932,B,MODIFICACION,07/07/2016,,,,
CSSMP001535,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,78,SAN CRISTOBAL DE LAS CASAS,1,SAN CRISTOBAL DE LAS CASAS,2,SAN CRISTÓBAL DE LAS CASAS,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,5.0,CALLE,REPUBLICA DOMINICANA,SIN NUMERO  ,,3.0,BARRIO,BARRIO DE MEXICANOS,29240.0,,1,EN OPERACION,XAXX111111,9676313124.0,,,,,11/09/2013,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.7432325,-92.63746393,B,MODIFICACION,07/07/2016,,,,
CSSMP001553,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,78,SAN CRISTOBAL DE LAS CASAS,1,SAN CRISTOBAL DE LAS CASAS,2,SAN CRISTÓBAL DE LAS CASAS,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,5.0,CALLE,DIAGONAL RAMON LARRAINZAR,SIN NUMERO  ,,3.0,BARRIO,SAN RAMON,29240.0,,1,EN OPERACION,XAXX111111,9671160221.0,,,,,01/07/2011,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.73835215,-92.64994012,B,MODIFICACION,07/07/2016,,,,
CSSMP001562,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,78,SAN CRISTOBAL DE LAS CASAS,1,SAN CRISTOBAL DE LAS CASAS,2,SAN CRISTÓBAL DE LAS CASAS,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,5.0,CALLE,DIAGONAL HERMANOS PANIAGUA,SIN NUMERO  ,,3.0,BARRIO,SAN RAMON,29240.0,,1,EN OPERACION,XAXX111111,,,,,,08/06/2015,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,20.9898,-100.39274,B,MODIFICACION,07/07/2016,,,,
CSSMP001571,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,78,SAN CRISTOBAL DE LAS CASAS,1,SAN CRISTOBAL DE LAS CASAS,2,SAN CRISTÓBAL DE LAS CASAS,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,5.0,CALLE,PERIFERICO PONIENTE NORTE,SIN NUMERO  ,,7.0,COLONIA,NUEVA PALESTINA,29242.0,,1,EN OPERACION,XAXX111111,9671120414.0,,,,,04/11/2013,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.75026779,-92.654381,B,MODIFICACION,07/07/2016,,,,
CSSMP001580,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,78,SAN CRISTOBAL DE LAS CASAS,1,SAN CRISTOBAL DE LAS CASAS,2,SAN CRISTÓBAL DE LAS CASAS,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,3.0,AVENIDA,INSURGENTES,SIN NUMERO  ,,3.0,BARRIO,MARIA AUXILIADORA,29290.0,,1,EN OPERACION,XAXX111111,9671160509.0,,,,,24/09/2012,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,16.7305668,-92.637111,B,MODIFICACION,07/07/2016,,,,
CSSMP001595,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,87,SUCHIATE,1,CIUDAD HIDALGO,7,TAPACHULA,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,5.0,CALLE,PRIMERA NORTE,SIN NUMERO  ,,7.0,COLONIA,CENTRO,30840.0,,1,EN OPERACION,XAXX111111,9627076900.0,,,,,16/05/2011,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,14.68033097,-92.14980216,B,MODIFICACION,07/07/2016,,,,
CSSMP001604,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,89,TAPACHULA,1,TAPACHULA DE CORDOVA Y ORDOÑEZ,7,TAPACHULA,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,5.0,CALLE,3A. CALLE PONIENTE,SIN NUMERO  ,,7.0,COLONIA,CENTRO,30700.0,,1,EN OPERACION,XAXX111111,9621152692.0,,,,,01/12/2010,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,14.90877573,-92.26263679,B,MODIFICACION,07/07/2016,,,,
CSSMP001613,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,89,TAPACHULA,1,TAPACHULA DE CORDOVA Y ORDOÑEZ,7,TAPACHULA,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,3.0,AVENIDA,8A. AVENIDA NORTE,SIN NUMERO  ,,7.0,COLONIA,CENTRO,30700.0,,1,EN OPERACION,XAXX111111,9621365972.0,,,,,02/12/2010,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,14.91190547,-92.26427308,B,MODIFICACION,07/07/2016,,,,
CSSMP001622,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,89,TAPACHULA,1,TAPACHULA DE CORDOVA Y ORDOÑEZ,7,TAPACHULA,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,18.0,PRIVADA,14A. PRIVADA NORTE,SIN NUMERO  ,,7.0,COLONIA,INSURGENTES,30700.0,,1,EN OPERACION,XAXX111111,9641028700.0,,,,,02/12/2010,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,14.91728178,-92.2668528,B,MODIFICACION,07/07/2016,,,,
CSSMP001631,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,89,TAPACHULA,1,TAPACHULA DE CORDOVA Y ORDOÑEZ,7,TAPACHULA,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,5.0,CALLE,CENTRAL OTE,SIN NUMERO  ,,7.0,COLONIA,TAPACHULA CENTRO,30700.0,,1,EN OPERACION,XAXX111111,9621077419.0,,,,,29/11/2010,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,20.642612,-100.994777,B,MODIFICACION,07/07/2016,,,,
CSSMP001640,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,89,TAPACHULA,1,TAPACHULA DE CORDOVA Y ORDOÑEZ,7,TAPACHULA,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,FARMACIAS SIMILARES,FARMACIAS SIMILARES,5.0,CALLE,17 ORIENTE,SIN NUMERO  ,,7.0,COLONIA,TAPACHULA CENTRO,30700.0,,1,EN OPERACION,XAXX111111,9621113644.0,,,,,04/10/2015,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,,,,,14.91409226,-92.25905774,B,MODIFICACION,07/07/2016,,,,
